model_name,pair_name,family,item_index,entity,prompt,gold_answer,generated_text,pred_phrase,pred_clean,exact_family_match,gold_token_count,gold_token_mode,first_gold_token_id,first_gold_token_str,top1_token,top1_matches_first_gold,first_token_margin,first_token_rank,first_token_prob,top10_tokens,item_quality
microsoft/phi-2,plural,plural,5,river,The plural of river is,rivers,"The plural of river is rivers.
",rivers,rivers,1,1,leading_space,18180, rivers,rivers,1,21.229646682739258,1,0.9433885216712952," rivers |  not | : |  r |  "" |  ' |  Rivers |  ** | \n |  *",keep_strong
microsoft/phi-2,plural,plural,6,mountain,The plural of mountain is,mountains,"The plural of mountain is mountains.
",mountains,mountains,1,1,leading_space,12269, mountains,mountains,1,20.299633026123047,1,0.9136754870414734," mountains |  not |  "" |  ' | : |  mountain |  still |  mount |  Mountains |  hills",keep_strong
microsoft/phi-2,plural,plural,7,teacher,The plural of teacher is,teachers,"The plural of teacher is teachers.
",teachers,teachers,1,1,leading_space,7799, teachers,teachers,1,21.382614254951477,1,0.9190850853919983," teachers |  not |  "" | : |  ' |  educators |  teacher |  ** |  teaching |  still",keep_strong
microsoft/phi-2,plural,plural,8,table,The plural of table is,tables,"The plural of table is tables.
",tables,tables,1,1,leading_space,8893, tables,tables,1,19.452202916145325,1,0.6755887269973755," tables |  not | : |  "" |  ' |  table | "" |  t |  [ |  **",keep_strong
microsoft/phi-2,plural,plural,9,chair,The plural of chair is,chairs,"The plural of chair is chairs.
",chairs,chairs,1,1,leading_space,18791, chairs,chairs,1,20.77213430404663,1,0.9095055460929871," chairs |  not | : |  "" |  ' |  chair |  ch |  ** | "" |  still",keep_strong
microsoft/phi-2,plural,plural,10,window,The plural of window is,windows,"The plural of window is windows.
",windows,windows,1,1,leading_space,9168, windows,windows,1,19.335885047912598,1,0.8077597618103027," windows | : |  not |  ' |  "" |  window |  [ |  ** |  still |  {",keep_strong
microsoft/phi-2,plural,plural,11,apple,The plural of apple is,apples,"The plural of apple is apples.
",apples,apples,1,1,leading_space,22514, apples,apples,1,20.113849997520447,1,0.698247492313385," apples |  not | : |  ' |  still |  "" |  apple | "" |  app |  more",keep_strong
microsoft/phi-2,plural,plural,12,flower,The plural of flower is,flowers,"The plural of flower is flowers.
",flowers,flowers,1,1,leading_space,12734, flowers,flowers,1,20.770878076553345,1,0.7876479029655457," flowers |  not |  "" | : |  ' |  still |  ** |  flower |  fl |  *",keep_strong
microsoft/phi-2,plural,plural,13,bird,The plural of bird is,birds,"The plural of bird is birds.
",birds,birds,1,1,leading_space,10087, birds,birds,1,20.07261025905609,1,0.7819149494171143," birds |  not | : |  "" |  ' |  still |  bird |  ** |  * |  <",keep_strong
microsoft/phi-2,plural,plural,14,cloud,The plural of cloud is,clouds,"The plural of cloud is clouds.
",clouds,clouds,1,1,leading_space,15114, clouds,clouds,1,17.94521176815033,1,0.5846429467201233," clouds |  not |  "" |  cloud |  ' |  still |  no |  cloudy | : |  clusters",keep_strong
microsoft/phi-2,plural,plural,15,road,The plural of road is,roads,"The plural of road is roads.
",roads,roads,1,1,leading_space,9725, roads,roads,1,20.137467741966248,1,0.8803974986076355," roads |  not | : |  "" |  ' |  road |  streets |  _ | \n |  Roads",keep_strong
microsoft/phi-2,plural,plural,16,city,The plural of city is,cities,"The plural of city is cities.
",cities,cities,1,1,leading_space,4736, cities,cities,1,19.163437366485596,1,0.6686609983444214," cities |  not | : |  "" |  ' |  c |  city |  still |  * | \n",keep_strong
microsoft/phi-2,plural,plural,17,baby,The plural of baby is,babies,"The plural of baby is babies.
",babies,babies,1,1,leading_space,11903, babies,babies,1,20.80964195728302,1,0.9153264164924622," babies |  "" | : |  ' |  bab |  babys |  children |  b |  not |  baby",keep_strong
microsoft/phi-2,plural,plural,18,story,The plural of story is,stories,"The plural of story is stories.
",stories,stories,1,1,leading_space,3923, stories,stories,1,19.580467462539673,1,0.7209441661834717," stories |  not |  "" |  ' |  still | : |  st |  Stories |  * |  (",keep_strong
microsoft/phi-2,plural,plural,19,bus,The plural of bus is,buses,"The plural of bus is buses.
",buses,buses,1,1,leading_space,16893, buses,buses,1,20.17199158668518,1,0.772720992565155," buses |  not |  b | : |  "" |  ' |  bus |  still |  B |  usually",keep_strong
microsoft/phi-2,plural,plural,20,box,The plural of box is,boxes,"The plural of box is boxes.
",boxes,boxes,1,1,leading_space,10559, boxes,boxes,1,19.435086011886597,1,0.7886449098587036," boxes |  not | : |  "" |  ' |  box |  [ | "" |  ** | "",",keep_strong
microsoft/phi-2,plural,plural,21,match,The plural of match is,matches,"The plural of match is matches.
",matches,matches,1,1,leading_space,7466, matches,matches,1,20.31723165512085,1,0.9410889148712158," matches |  not |  "" | : |  match |  ' |  mat |  matching |  matched | \n",keep_strong
microsoft/phi-2,plural,plural,22,dish,The plural of dish is,dishes,"The plural of dish is dishes.
",dishes,dishes,1,1,leading_space,16759, dishes,dishes,1,22.31229877471924,1,0.9805299043655396," dishes |  "" |  dish | : |  ' |  not | \n |  dis |  ( |  [",keep_strong
microsoft/phi-2,plural,plural,23,watch,The plural of watch is,watches,"The plural of watch is watches.
",watches,watches,1,1,leading_space,16860, watches,watches,1,20.997947931289673,1,0.9227333068847656," watches |  "" |  not | : |  watch |  ' |  watched |  ( |  w |  [",keep_strong
microsoft/phi-2,plural,plural,24,bottle,The plural of bottle is,bottles,"The plural of bottle is bottles.
",bottles,bottles,1,1,leading_space,14096, bottles,bottles,1,20.654266119003296,1,0.90399169921875," bottles | : |  "" |  bottle |  ' |  not |  ** | "" |  still |  {",keep_strong
microsoft/phi-2,plural,plural,25,camera,The plural of camera is,cameras,"The plural of camera is cameras.
",cameras,cameras,1,1,leading_space,9073, cameras,cameras,1,19.8339626789093,1,0.7840026617050171," cameras | : |  "" |  not |  ' |  camera |  still |  camer |  ** | """,keep_strong
microsoft/phi-2,plural,plural,26,pencil,The plural of pencil is,pencils,"The plural of pencil is pencils.
",pencils,pencils,1,2,leading_space,21613, pencil,pencil,1,20.193135499954224,1,0.8671762943267822," pencil |  not |  ' | : |  "" |  still |  ** |  pens |  pen |  [",keep_strong
microsoft/phi-2,plural,plural,27,paper,The plural of paper is,papers,"The plural of paper is papers.
",papers,papers,1,1,leading_space,9473, papers,papers,1,19.018365263938904,1,0.7848438620567322," papers |  paper |  not |  "" | : |  ' |  pages |  still |  [ |  p",keep_strong
microsoft/phi-2,opposite__comparative,opposite,1,tall,The opposite of tall is,short,"The opposite of tall is short.

Exercise 2:",short,short,1,1,leading_space,1790, short,short,1,19.513197422027588,1,0.8362352848052979," short |  _ | : |  small |   |  __ | ... |  not |  "" |  low",keep_strong
microsoft/phi-2,opposite__comparative,opposite,2,fast,The opposite of fast is,slow,The opposite of fast is slow. Slow means that something is not,slow,slow,1,1,leading_space,3105, slow,slow,1,18.859314918518066,1,0.8562200665473938," slow |  _ | : | ... |   |  not |  fast |  "" |  __ | ...""",keep_strong
microsoft/phi-2,opposite__comparative,opposite,3,hard,The opposite of hard is,soft,The opposite of hard is soft. Soft things are easy to bend,soft,soft,1,1,leading_space,2705, soft,soft,1,19.418092250823975,1,0.8757158517837524," soft |  easy |  the |  "" |  not |  hard |  _ | : | ... |  called",keep_strong
microsoft/phi-2,opposite__comparative,opposite,4,wide,The opposite of wide is,narrow,The opposite of wide is narrow. Narrow means something is not,narrow,narrow,1,1,leading_space,7135, narrow,narrow,1,19.396876335144043,1,0.8629075288772583," narrow |  called |  "" |  ' |  thin |  the |  tight |  a |  _ |  N",keep_strong
microsoft/phi-2,opposite__comparative,opposite,5,clean,The opposite of clean is,dirty,The opposite of clean is dirty. Clean means that something is free,dirty,dirty,1,1,leading_space,11841, dirty,dirty,1,18.278273582458496,1,0.8069276809692383, dirty |  dirt |  filthy | ... |  uncle |  messy |  not | : | … |  ,keep_strong
microsoft/phi-2,opposite__comparative,opposite,6,strong,The opposite of strong is,weak,"The opposite of strong is weak.

Exercise 3:",weak,weak,1,1,leading_space,4939, weak,weak,1,19.21739935874939,1,0.9608389139175415," weak |  not |  _ | : |  strong |  weakness |  feeble |  fragile |  "" |  the",keep_strong
microsoft/phi-2,opposite__comparative,opposite,7,dark,The opposite of dark is,light,The opposite of dark is light. Light is a form of energy,light,light,1,1,leading_space,1657, light,light,1,18.653111219406128,1,0.7519571781158447," light |  bright |  white |  not | ... |  _ | : |   | , |  __",keep_strong
microsoft/phi-2,opposite__comparative,opposite,8,large,The opposite of large is,small,"The opposite of large is small.
",small,small,1,1,leading_space,1402, small,small,1,19.028923630714417,1,0.8890686631202698," small |  tiny | : |  little |  _ | ... |   |  __ |  "" | \n",keep_strong
microsoft/phi-2,opposite__comparative,opposite,9,big,The opposite of big is,small,"The opposite of big is small.
",small,small,1,1,leading_space,1402, small,small,1,19.64892292022705,1,0.7987700700759888," small |  little | : |  tiny | ... |  _ |  not |   |  "" | …",keep_strong
microsoft/phi-2,opposite__comparative,opposite,10,hot,The opposite of hot is,cold,"The opposite of hot is cold.
",cold,cold,1,1,leading_space,4692, cold,cold,1,19.794016361236572,1,0.7852227687835693," cold |   |  _ |  cool |  __ | : |  ______ | ..."" | ... |  """,keep_strong
microsoft/phi-2,opposite__comparative,opposite,11,loud,The opposite of loud is,quiet,"The opposite of loud is quiet.

Exercise 2:",quiet,quiet,1,1,leading_space,5897, quiet,quiet,1,18.81764245033264,1,0.59049391746521," quiet | : |  soft | ... |  silent | ..."" |  _ |  __ |   |  ______",keep_strong
microsoft/phi-2,opposite__comparative,opposite,12,easy,The opposite of easy is,hard,"The opposite of easy is hard.
",hard,hard,1,1,leading_space,1327, hard,hard,1,17.559512615203857,1,0.4455384314060211, hard |  difficult |  not | : |  _ |  the | ... |  called |  difficulty |  tough,keep_strong
microsoft/phi-2,opposite__comparative,comparative,1,tall,The comparative form of tall is,taller,"The comparative form of tall is taller.
",taller,taller,1,1,leading_space,25242, taller,taller,1,21.936786890029907,1,0.8862369656562805," taller |  tall |  "" |  even |  ' | : |  shorter |  also |  more |  tallest",keep_strong
microsoft/phi-2,opposite__comparative,comparative,2,fast,The comparative form of fast is,faster,"The comparative form of fast is faster.
",faster,faster,1,1,leading_space,5443, faster,faster,1,22.073732256889343,1,0.9042442440986633," faster |  fast | : |  "" |  f |  ' |  slower |  more |  quicker | \n",keep_strong
microsoft/phi-2,opposite__comparative,comparative,3,hard,The comparative form of hard is,harder,"The comparative form of hard is harder.

Exercise 3:",harder,harder,1,1,leading_space,7069, harder,harder,1,22.189899921417236,1,0.9359577894210815," harder |  hard |  "" |  ' | : |  more |  softer |  not |  even |  also",keep_strong
microsoft/phi-2,opposite__comparative,comparative,4,wide,The comparative form of wide is,wider,"The comparative form of wide is wider.

Follow-up Exercise",wider,wider,1,1,leading_space,10595, wider,wider,1,20.825390577316284,1,0.6491769552230835," wider |  "" |  wide |  ' | : |  � |  narrower |  broader |  more |  even",keep_strong
microsoft/phi-2,opposite__comparative,comparative,5,clean,The comparative form of clean is,cleaner,"The comparative form of clean is cleaner.

Exercise 2:",cleaner,cleaner,1,1,leading_space,21723, cleaner,cleaner,1,19.961889505386353,1,0.6680057048797607," cleaner |  clean |  "" |  ' | : |  cleaned |  more |  not |  _ |  dirt",keep_strong
microsoft/phi-2,opposite__comparative,comparative,6,strong,The comparative form of strong is,stronger,"The comparative form of strong is stronger.
",stronger,stronger,1,1,leading_space,7387, stronger,stronger,1,21.336779475212097,1,0.8574411869049072," stronger |  strong |  "" |  ' |  more |  even | : |  weaker |  much |  strongly",keep_strong
microsoft/phi-2,opposite__comparative,comparative,7,dark,The comparative form of dark is,darker,"The comparative form of dark is darker.
",darker,darker,1,1,leading_space,18646, darker,darker,1,20.218435049057007,1,0.7390762567520142," darker |  "" |  dark |  ' | : |  d |  not |  lighter |  more |  less",keep_strong
microsoft/phi-2,opposite__comparative,comparative,8,large,The comparative form of large is,larger,"The comparative form of large is larger.
",larger,larger,1,1,leading_space,4025, larger,larger,1,22.522199630737305,1,0.8826895952224731," larger |  bigger |  "" |  more |  large |  greater |  ' |  even | : |  also",keep_strong
microsoft/phi-2,opposite__comparative,comparative,9,big,The comparative form of big is,bigger,"The comparative form of big is bigger.
",bigger,bigger,1,1,leading_space,5749, bigger,bigger,1,21.446985006332397,1,0.8066385984420776," bigger |  larger |  "" |  ' | : |  big |  more |  greater |  also |  even",keep_strong
microsoft/phi-2,opposite__comparative,comparative,10,hot,The comparative form of hot is,hotter,"The comparative form of hot is hotter.
",hotter,hotter,1,1,leading_space,37546, hotter,hotter,1,20.738258481025696,1,0.7772372364997864," hotter |  hot |  "" | : |  ' |  also |  more |  hottest |  warmer |  still",keep_strong
